,activity_id,sport_type,distance,workout_time_min,calories,total_elevation_gain,average_speed_km/h,max_speed_km/h,average_heartrate,max_heartrate,avg_time_per_lap,lap_count,distance_score,workout_time_score,calorie_score,total_elevation_gain_score,average_heartrate_score,max_heartrate_score,avg_time_per_lap_score,lap_count_score,avg_speed_score,max_speed_score
328,6759449303,Functional-Cardio Workout,0.0,46.03,475.0,0.0,0.0,0.0,143.5,175.0,9.2,5,1,40,40,1,15,30,5,25,1,1
329,6754061766,Functional-Cardio Workout,0.0,45.35,394.0,0.0,0.0,0.0,135.5,173.0,11.325,4,1,40,35,1,15,25,10,20,1,1
330,6742522507,Run,6.27,40.75,498.0,63.0,10.0008,16.279200000000003,154.1,173.0,5.814285714,7,10,35,40,5,20,25,5,35,30,20
331,6733856021,Functional-Cardio Workout,0.0,34.33,427.0,0.0,0.0,0.0,146.3,177.0,6.856,5,1,25,40,1,20,30,5,25,1,1
332,6729396049,Functional-Cardio Workout,0.0,36.32,398.0,0.0,0.0,0.0,143.0,175.0,7.258,5,1,30,35,1,15,30,5,25,1,1
333,6724528197,Functional-Cardio Workout,0.0,41.05,448.0,0.0,0.0,0.0,143.9,173.0,8.202,5,1,35,40,1,15,25,5,25,1,1
334,6718717428,Functional-Cardio Workout,0.0,49.88,295.0,0.0,0.0,0.0,106.5,142.0,12.4625,4,1,40,25,1,10,15,10,20,1,1
335,6712135630,Run,21.28,125.03,1769.0,188.0,10.2096,18.540000000000003,163.8,184.0,5.675454545,22,30,50,100,10,30,30,5,35,30,20
336,6708815582,Functional-Cardio Workout,0.0,38.63,444.0,0.0,0.0,0.0,146.6,177.0,7.72,5,1,30,40,1,20,30,5,25,1,1
337,6699460962,Functional-Cardio Workout,0.0,41.07,402.0,0.0,0.0,0.0,144.1,173.0,8.204,5,1,35,40,1,15,25,5,25,1,1
338,6694671366,Functional-Cardio Workout,0.0,43.65,427.0,0.0,0.0,0.0,139.5,175.0,10.9125,4,1,35,40,1,15,30,10,20,1,1
339,6689591048,Functional-Cardio Workout,0.0,49.28,482.0,0.0,0.0,0.0,143.2,181.0,9.846,5,1,40,40,1,15,30,5,25,1,1
340,6683729889,Functional-Cardio Workout,0.0,45.35,488.0,0.0,0.0,0.0,141.0,174.0,45.35,1,1,40,40,1,15,25,20,5,1,1
341,6667966076,Functional-Cardio Workout,0.0,48.37,474.0,0.0,0.0,0.0,141.5,172.0,12.0875,4,1,40,40,1,15,25,10,20,1,1
342,6664140240,Functional-Cardio Workout,0.0,45.07,520.0,0.0,0.0,0.0,150.5,179.0,9.006,5,1,40,50,1,20,30,5,25,1,1
343,6658899949,Functional-Cardio Workout,0.0,35.83,395.0,0.0,0.0,0.0,143.9,171.0,7.156,5,1,30,35,1,15,25,5,25,1,1
344,6653353445,Functional-Cardio Workout,0.0,45.33,492.0,0.0,0.0,0.0,147.6,177.0,11.325,4,1,40,40,1,20,30,10,20,1,1
345,6647988601,Functional-Cardio Workout,0.0,41.35,409.0,0.0,0.0,0.0,140.3,176.0,8.26,5,1,35,40,1,15,30,5,25,1,1
346,6632209461,Functional-Cardio Workout,0.0,36.47,418.0,0.0,0.0,0.0,145.2,172.0,7.286,5,1,30,40,1,20,25,5,25,1,1
347,6627986131,Functional-Cardio Workout,0.0,34.7,359.0,0.0,0.0,0.0,146.6,179.0,5.768333333,6,1,25,35,1,20,30,5,35,1,1
348,6623045361,WeightTraining,0.0,33.43,395.0,0.0,0.0,0.0,147.5,172.0,33.43,1,1,25,35,1,20,25,20,5,1,1
349,6609514085,Functional-Cardio Workout,0.0,43.73,432.0,0.0,0.0,0.0,135.6,163.0,10.9275,4,1,35,40,1,15,15,10,20,1,1
350,6601923761,Run,11.23,60.75,876.0,68.0,11.412,19.036800000000003,166.9,189.0,5.054166667,12,25,50,80,5,35,35,5,35,35,20
351,6592352751,Functional-Cardio Workout,0.0,38.43,386.0,0.0,0.0,0.0,142.3,173.0,7.682,5,1,30,35,1,15,25,5,25,1,1
352,6587272504,Run,5.18,27.8,393.0,42.0,11.192400000000001,20.3976,163.2,187.0,4.626666667,6,10,20,35,5,30,35,1,35,35,0
353,6582301463,Functional-Cardio Workout,0.0,40.88,363.0,0.0,0.0,0.0,145.0,183.0,8.166,5,1,35,35,1,20,30,5,25,1,1
354,6576877944,Functional-Cardio Workout,0.0,43.25,402.0,0.0,0.0,0.0,139.7,176.0,8.646,5,1,35,40,1,15,30,5,25,1,1
355,6572219564,Functional-Cardio Workout,0.0,28.98,339.0,0.0,0.0,0.0,149.1,179.0,5.79,5,1,20,35,1,20,30,5,25,1,1
356,6565761006,Functional-Cardio Workout,0.0,43.35,490.0,0.0,0.0,0.0,147.5,174.0,8.662,5,1,35,40,1,20,25,5,25,1,1
357,6556096899,Functional-Cardio Workout,0.0,44.55,373.0,0.0,0.0,0.0,138.7,182.0,8.902,5,1,35,35,1,15,30,5,25,1,1
358,6551101346,Functional-Cardio Workout,0.0,37.57,406.0,0.0,0.0,0.0,141.7,168.0,7.508,5,1,30,40,1,15,25,5,25,1,1
359,6545744192,Functional-Cardio Workout,0.0,42.08,390.0,0.0,0.0,0.0,136.4,173.0,8.41,5,1,35,35,1,15,25,5,25,1,1
360,6541169630,Functional-Cardio Workout,0.0,39.92,377.0,0.0,0.0,0.0,136.7,165.0,7.974,5,1,30,35,1,15,25,5,25,1,1
361,6529773104,Run,17.87,116.43,1484.0,181.0,9.2088,18.460800000000003,170.0,189.0,6.458333333,18,30,50,100,10,40,35,5,35,25,20
362,6524711421,Functional-Cardio Workout,0.0,35.63,369.0,0.0,0.0,0.0,147.9,179.0,7.116,5,1,30,35,1,20,30,5,25,1,1
363,6519829362,Functional-Cardio Workout,0.0,35.87,367.0,0.0,0.0,0.0,145.1,182.0,7.166,5,1,30,35,1,20,30,5,25,1,1
364,6514955025,Functional-Cardio Workout,0.0,35.37,354.0,0.0,0.0,0.0,152.1,188.0,7.066,5,1,30,35,1,20,35,5,25,1,1
365,6503562098,Functional-Cardio Workout,0.0,33.03,347.0,0.0,0.0,0.0,141.2,182.0,33.03,1,1,25,35,1,15,30,20,5,1,1
366,6493436944,Functional-Cardio Workout,0.0,37.13,383.0,0.0,0.0,0.0,142.5,181.0,37.12,1,1,30,35,1,15,30,20,5,1,1
367,6484077795,Run,5.21,34.43,411.0,14.0,9.2088,15.5952,158.3,180.0,5.735,6,10,25,40,5,30,30,5,35,25,20
368,6478724574,Functional-Cardio Workout,0.0,23.42,268.0,0.0,0.0,0.0,145.2,169.0,3.34,7,1,15,25,1,20,25,1,35,1,1
369,6474137832,Functional-Cardio Workout,0.0,34.83,307.0,0.0,0.0,0.0,131.0,176.0,34.83,1,1,25,35,1,15,30,20,5,1,1
370,6468772697,Functional-Cardio Workout,0.0,27.72,279.0,0.0,0.0,0.0,136.0,168.0,27.72,1,1,20,25,1,15,25,15,5,1,1
371,6457010117,Functional-Cardio Workout,0.0,30.38,285.0,0.0,0.0,0.0,129.9,170.0,30.38,1,1,25,25,1,10,25,20,5,1,1
372,6452964275,Functional-Cardio Workout,0.0,20.08,158.0,0.0,0.0,0.0,118.3,158.0,20.07,1,1,15,15,1,10,15,15,5,1,1
373,6442496042,Run,13.66,101.15,1060.0,43.0,8.1288,17.841600000000003,150.3,173.0,6.728666667,15,30,50,100,5,20,25,5,35,15,20
374,6393201866,Functional-Cardio Workout,0.0,24.58,259.0,0.0,0.0,0.0,140.2,162.0,24.57,1,1,15,25,1,15,15,15,5,1,1
375,6386754321,Functional-Cardio Workout,0.0,38.7,318.0,0.0,0.0,0.0,132.7,172.0,6.445,6,1,30,35,1,15,25,5,35,1,1
376,6382556153,Functional-Cardio Workout,0.0,29.53,283.0,0.0,0.0,0.0,138.5,176.0,4.916666667,6,1,20,25,1,15,30,1,35,1,1
377,6380894530,Functional-Cardio Workout,0.0,37.45,394.0,0.0,0.0,0.0,148.2,176.0,6.23,6,1,30,35,1,20,30,5,35,1,1
378,6368099926,Run,11.04,67.78,851.0,61.0,9.9216,16.3152,156.0,175.0,5.6425,12,25,50,80,5,30,30,5,35,25,20
379,6364721341,Functional-Cardio Workout,0.0,21.25,213.0,0.0,0.0,0.0,144.0,174.0,4.242,5,1,15,25,1,15,25,1,25,1,1
380,6358562496,Functional-Cardio Workout,0.0,32.85,339.0,0.0,0.0,0.0,150.2,180.0,5.466666667,6,1,25,35,1,20,30,5,35,1,1
381,6356762166,Functional-Cardio Workout,0.0,41.47,443.0,0.0,0.0,0.0,147.3,175.0,6.903333333,6,1,35,40,1,20,30,5,35,1,1
382,6352587859,Functional-Cardio Workout,0.0,37.35,306.0,0.0,0.0,0.0,138.8,182.0,6.218333333,6,1,30,35,1,15,30,5,35,1,1
383,6348489598,Functional-Cardio Workout,0.0,18.13,226.0,0.0,0.0,0.0,146.4,166.0,18.12,1,1,10,25,1,20,25,10,5,1,1
384,6348489443,Ride,7.64,60.3,650.0,115.0,9.3672,23.0472,149.1,172.0,60.28,1,10,50,60,10,20,25,20,5,10,15
385,6339167286,Run,5.5,40.05,465.0,64.0,9.6552,18.1908,155.0,174.0,6.671666667,6,10,35,40,5,30,25,5,35,25,20
386,6333904871,Functional-Cardio Workout,0.0,41.08,456.0,0.0,0.0,0.0,151.7,179.0,6.845,6,1,35,40,1,20,30,5,35,1,1
387,6332265190,Functional-Cardio Workout,0.0,39.32,414.0,0.0,0.0,0.0,142.7,176.0,5.61,7,1,30,40,1,15,30,5,35,1,1
388,6327695126,Functional-Cardio Workout,0.0,38.1,373.0,0.0,0.0,0.0,143.7,188.0,6.341666667,6,1,30,35,1,15,35,5,35,1,1
389,6323497045,Functional-Cardio Workout,0.0,39.35,477.0,0.0,0.0,0.0,154.8,181.0,5.611428571,7,1,30,40,1,20,30,5,35,1,1
390,6319850648,Walk,4.24,77.42,316.0,33.0,4.118399999999999,7.7652,93.8,118.0,25.79,3,5,50,35,5,5,10,15,10,5,10
391,6306970396,Run,10.78,70.95,873.0,90.0,9.6516,14.958000000000002,161.1,180.0,6.446363636,11,25,50,80,5,30,30,5,35,25,15
392,6301002709,Functional-Cardio Workout,0.0,44.25,484.0,0.0,0.0,0.0,148.1,175.0,7.368333333,6,1,35,40,1,20,30,5,35,1,1
393,6299049799,Functional-Cardio Workout,0.0,36.23,348.0,0.0,0.0,0.0,140.7,187.0,6.031666667,6,1,30,35,1,15,35,5,35,1,1
394,6294657213,Functional-Cardio Workout,0.0,25.58,318.0,0.0,0.0,0.0,146.5,170.0,25.58,1,1,20,35,1,20,25,15,5,1,1
395,6278708584,Functional-Cardio Workout,0.0,30.05,314.0,0.0,0.0,0.0,139.0,180.0,6.0,5,1,25,35,1,15,30,5,25,1,1
396,6274567234,Functional-Cardio Workout,0.0,41.78,402.0,0.0,0.0,0.0,142.7,181.0,6.958333333,6,1,35,40,1,15,30,5,35,1,1
397,6272308149,Functional-Cardio Workout,0.0,37.38,488.0,0.0,0.0,0.0,155.9,182.0,6.22,6,1,30,40,1,30,30,5,35,1,1
398,6265449642,Functional-Cardio Workout,0.0,37.45,394.0,0.0,0.0,0.0,141.4,181.0,6.24,6,1,30,35,1,15,30,5,35,1,1
399,6260985080,Functional-Cardio Workout,0.0,43.9,468.0,0.0,0.0,0.0,144.7,181.0,8.774,5,1,35,40,1,15,30,5,25,1,1
400,6242932766,Functional-Cardio Workout,0.0,41.83,430.0,0.0,0.0,0.0,139.1,176.0,6.965,6,1,35,40,1,15,30,5,35,1,1
401,6241015427,Functional-Cardio Workout,0.0,37.03,398.0,0.0,0.0,0.0,145.9,176.0,6.163333333,6,1,30,35,1,20,30,5,35,1,1
402,6236427447,Functional-Cardio Workout,0.0,45.27,441.0,0.0,0.0,0.0,143.9,181.0,7.535,6,1,40,40,1,15,30,5,35,1,1
403,6231412576,Functional-Cardio Workout,0.0,35.7,388.0,0.0,0.0,0.0,147.4,175.0,5.941666667,6,1,30,35,1,20,30,5,35,1,1
404,6217154236,Run,9.08,61.33,741.0,35.0,8.9136,14.5512,152.1,176.0,6.13,10,10,50,70,5,20,30,5,35,15,15
405,6208599412,Functional-Cardio Workout,0.0,30.18,350.0,0.0,0.0,0.0,144.8,169.0,5.015,6,1,25,35,1,15,25,5,35,1,1
406,6201005712,Functional-Cardio Workout,0.0,37.78,388.0,0.0,0.0,0.0,143.4,183.0,6.286666667,6,1,30,35,1,15,30,5,35,1,1
407,6196530325,Functional-Cardio Workout,0.0,41.67,397.0,0.0,0.0,0.0,140.8,185.0,10.41,4,1,35,35,1,15,35,10,20,1,1
408,6194104705,Functional-Cardio Workout,0.0,5.53,0.0,0.0,0.0,0.0,93.5,104.0,0.05421568627,102,1,1,5,1,5,10,1,35,1,1
409,6189835588,Functional-Cardio Workout,0.0,44.2,418.0,0.0,0.0,0.0,139.8,176.0,6.308571429,7,1,35,40,1,15,30,5,35,1,1
410,6176293698,Functional-Cardio Workout,0.0,29.23,309.0,0.0,0.0,0.0,142.9,177.0,5.834,5,1,20,35,1,15,30,5,25,1,1
411,6171676290,Functional-Cardio Workout,0.0,32.63,357.0,0.0,0.0,0.0,146.1,175.0,6.516,5,1,25,35,1,20,30,5,25,1,1
412,6166756551,Functional-Cardio Workout,0.0,44.52,512.0,0.0,0.0,0.0,148.0,183.0,11.12,4,1,35,50,1,20,30,10,20,1,1
413,6152072381,Run,5.12,29.35,385.0,33.0,11.4948,20.8512,165.9,181.0,4.88,6,10,20,35,5,35,30,1,35,35,0
414,6149669381,Functional-Cardio Workout,0.0,26.02,250.0,0.0,0.0,0.0,139.1,175.0,26.02,1,1,20,25,1,15,30,15,5,1,1
415,6145224737,Functional-Cardio Workout,0.0,29.45,281.0,0.0,0.0,0.0,136.7,173.0,5.882,5,1,20,25,1,15,25,5,25,1,1
416,6135662698,Functional-Cardio Workout,0.0,38.9,452.0,0.0,0.0,0.0,149.7,176.0,7.776,5,1,30,40,1,20,30,5,25,1,1
417,6130934413,Functional-Cardio Workout,0.0,28.72,292.0,0.0,0.0,0.0,141.8,178.0,5.74,5,1,20,25,1,15,30,5,25,1,1
418,6123669764,Walk,4.69,50.93,278.0,46.0,5.8824,66.96000000000001,102.4,122.0,16.96666667,3,5,0,25,5,10,10,10,10,10,35
419,6123525748,Functional-Cardio Workout,0.0,15.85,130.0,0.0,0.0,0.0,127.7,161.0,2.635,6,1,10,15,1,10,15,1,35,1,1
420,6123464432,Walk,3.53,47.25,251.0,19.0,4.752000000000001,7.2,94.3,115.0,15.74,3,4,40,25,5,5,10,10,10,5,10
421,6118500866,Run,5.3,34.98,423.0,51.0,9.8892,16.56,153.4,177.0,5.818333333,6,10,25,40,5,20,30,5,35,25,20
422,6109756279,Functional-Cardio Workout,0.0,36.85,398.0,0.0,0.0,0.0,146.5,186.0,7.362,5,1,30,35,1,20,35,5,25,1,1
423,6101933499,Functional-Cardio Workout,0.0,38.97,363.0,0.0,0.0,0.0,136.2,180.0,19.48,2,1,30,35,1,15,30,10,5,1,1
424,6099896505,Functional-Cardio Workout,0.0,33.55,286.0,0.0,0.0,0.0,136.5,180.0,33.55,1,1,25,25,1,15,30,20,5,1,1
425,6076948576,Functional-Cardio Workout,0.0,32.58,354.0,0.0,0.0,0.0,140.8,179.0,6.512,5,1,25,35,1,15,30,5,25,1,1
426,6074918104,Functional-Cardio Workout,0.0,30.93,430.0,0.0,0.0,0.0,166.0,188.0,30.92,1,1,25,40,1,35,35,20,5,1,1
427,6066841090,Functional-Cardio Workout,0.0,27.43,274.0,0.0,0.0,0.0,136.7,182.0,5.482,5,1,20,25,1,15,30,5,25,1,1
428,6062016496,Functional-Cardio Workout,0.0,27.4,259.0,0.0,0.0,0.0,138.1,180.0,6.845,4,1,20,25,1,15,30,5,20,1,1
429,6042455491,Functional-Cardio Workout,0.0,34.23,361.0,0.0,0.0,0.0,136.1,169.0,8.5525,4,1,25,35,1,15,25,5,20,1,1
430,6040364975,Functional-Cardio Workout,0.0,23.12,315.0,0.0,0.0,0.0,159.2,184.0,23.12,1,1,15,35,1,30,30,15,5,1,1
431,6032252465,Functional-Cardio Workout,0.0,25.78,267.0,0.0,0.0,0.0,134.8,182.0,5.15,5,1,20,25,1,15,30,5,25,1,1
432,6027161553,Functional-Cardio Workout,0.0,27.0,279.0,0.0,0.0,0.0,138.5,180.0,4.496666667,6,1,20,25,1,15,30,1,35,1,1
433,6019326962,Run,4.84,27.38,388.0,26.0,10.656,17.64,170.5,188.0,5.47,5,5,20,35,5,40,35,5,25,30,20
434,6014339215,Functional-Cardio Workout,0.0,37.25,416.0,0.0,0.0,0.0,142.8,173.0,7.444,5,1,30,40,1,15,25,5,25,1,1
435,6009007642,Functional-Cardio Workout,0.0,45.77,481.0,0.0,0.0,0.0,144.4,179.0,9.146,5,1,40,40,1,15,30,5,25,1,1
436,6000996243,Functional-Cardio Workout,0.0,40.05,351.0,0.0,0.0,0.0,130.2,177.0,6.663333333,6,1,35,35,1,15,30,5,35,1,1
437,5995467254,Functional-Cardio Workout,0.0,25.03,289.0,0.0,0.0,0.0,143.8,175.0,25.03,1,1,20,25,1,15,30,15,5,1,1
438,5990361792,Functional-Cardio Workout,0.0,32.77,372.0,0.0,0.0,0.0,142.8,170.0,32.77,1,1,25,35,1,15,25,20,5,1,1
439,5977670237,Functional-Cardio Workout,0.0,19.13,108.0,0.0,0.0,0.0,102.0,126.0,19.12,1,1,10,15,1,10,10,10,5,1,1
440,5972356129,Functional-Cardio Workout,0.0,38.43,455.0,0.0,0.0,0.0,151.2,177.0,38.42,1,1,30,40,1,20,30,20,5,1,1
441,5965175665,Functional-Cardio Workout,0.0,31.73,354.0,0.0,0.0,0.0,141.9,174.0,31.73,1,1,25,35,1,15,25,20,5,1,1
442,5953199645,Functional-Cardio Workout,0.0,35.68,328.0,0.0,0.0,0.0,132.7,168.0,17.845,2,1,30,35,1,15,25,10,5,1,1
443,5939701019,Walk,2.54,42.75,171.0,1.0,3.5604,5.04,86.3,96.0,21.35,2,3,35,15,5,5,10,15,5,5,10
444,5934807167,Functional-Cardio Workout,0.0,40.65,385.0,0.0,0.0,0.0,131.5,162.0,40.67,1,1,35,35,1,15,15,20,5,1,1
445,5929763974,Functional-Cardio Workout,0.0,41.55,386.0,0.0,0.0,0.0,131.9,177.0,41.53,1,1,35,35,1,15,30,20,5,1,1
446,5924075634,Functional-Cardio Workout,0.0,44.87,496.0,0.0,0.0,0.0,146.9,192.0,14.94666667,3,1,35,40,1,20,35,10,10,1,1
447,5900809934,Functional-Cardio Workout,0.0,40.57,446.0,0.0,0.0,0.0,142.3,177.0,40.55,1,1,35,40,1,15,30,20,5,1,1
448,5896904496,Functional-Cardio Workout,0.0,17.83,68.0,0.0,0.0,0.0,86.8,107.0,17.83,1,1,10,5,1,5,10,10,5,1,1
449,5890809973,Functional-Cardio Workout,0.0,32.8,340.0,0.0,0.0,0.0,139.2,184.0,32.78,1,1,25,35,1,15,30,20,5,1,1
450,5885467592,Walk,0.72,11.92,49.0,0.0,3.6395999999999997,6.12,96.4,109.0,11.87,1,1,5,5,1,5,10,10,5,5,10
451,5885137338,Functional-Cardio Workout,0.0,30.15,296.0,0.0,0.0,0.0,131.1,163.0,30.15,1,1,25,25,1,15,15,20,5,1,1
452,5879082229,Functional-Cardio Workout,0.0,42.78,500.0,0.0,0.0,0.0,146.2,178.0,21.38,2,1,35,50,1,20,30,15,5,1,1
453,5863950360,Functional-Cardio Workout,0.0,25.48,164.0,0.0,0.0,0.0,115.0,149.0,25.48,1,1,20,15,1,10,15,15,5,1,1
454,5859218764,Functional-Cardio Workout,0.0,40.8,138.0,0.0,0.0,0.0,83.9,121.0,40.8,1,1,35,15,1,5,10,20,5,1,1
455,5853763657,Functional-Cardio Workout,0.0,35.77,426.0,0.0,0.0,0.0,147.9,177.0,35.77,1,1,30,40,1,20,30,20,5,1,1
456,5847520331,Functional-Cardio Workout,0.0,35.52,441.0,0.0,0.0,0.0,152.5,174.0,35.52,1,1,30,40,1,20,25,20,5,1,1
457,5842495083,Functional-Cardio Workout,0.0,30.97,305.0,0.0,0.0,0.0,132.9,177.0,10.31666667,3,1,25,35,1,15,30,10,10,1,1
458,5825946864,Functional-Cardio Workout,0.0,52.48,531.0,0.0,0.0,0.0,141.3,184.0,52.48,1,1,0,50,1,15,30,20,5,1,1
459,5821067108,Walk,3.11,35.75,137.0,0.0,5.6124,38.88,102.6,112.0,17.82,2,4,30,15,1,10,10,10,5,10,35
460,5818098347,Functional-Cardio Workout,0.0,31.28,249.0,0.0,0.0,0.0,118.0,175.0,31.28,1,1,25,25,1,10,30,20,5,1,1
461,5815699476,Functional-Cardio Workout,0.0,29.77,360.0,0.0,0.0,0.0,148.6,190.0,29.75,1,1,20,35,1,20,35,15,5,1,1
462,5804265383,Functional-Cardio Workout,0.0,27.02,230.0,0.0,0.0,0.0,123.2,171.0,8.993333333,3,1,20,25,1,10,25,5,10,1,1
463,5787866234,Functional-Cardio Workout,0.0,43.78,528.0,0.0,0.0,0.0,153.4,185.0,6.247142857,7,1,35,50,1,20,35,5,35,1,1
464,5783620797,Functional-Cardio Workout,0.0,27.33,116.0,0.0,0.0,0.0,91.0,114.0,27.32,1,1,20,15,1,5,10,15,5,1,1
465,5776297704,Functional-Cardio Workout,0.0,32.03,366.0,0.0,0.0,0.0,150.6,179.0,32.03,1,1,25,35,1,20,30,20,5,1,1
466,5772699412,Functional-Cardio Workout,0.0,31.23,182.0,0.0,0.0,0.0,111.2,148.0,31.23,1,1,25,15,1,10,15,20,5,1,1
467,5758853482,Functional-Cardio Workout,0.0,60.07,491.0,0.0,0.0,0.0,128.3,181.0,60.05,1,1,50,40,1,10,30,20,5,1,1
468,5750410557,Functional-Cardio Workout,0.0,48.65,323.0,0.0,0.0,0.0,112.6,152.0,48.63,1,1,40,35,1,10,15,20,5,1,1
469,5740377305,Functional-Cardio Workout,0.0,50.2,538.0,0.0,0.0,0.0,141.6,178.0,50.18,1,1,0,50,1,15,30,20,5,1,1
470,5735175604,Walk,1.09,17.8,69.0,1.0,3.672,5.760000000000001,81.2,96.0,17.75,1,2,10,5,5,5,10,10,5,5,10
471,5735077707,Functional-Cardio Workout,0.0,2.68,10.0,0.0,0.0,0.0,84.9,98.0,2.68,1,1,1,5,1,5,10,1,5,1,1
472,5728928772,Functional-Cardio Workout,0.0,36.78,410.0,0.0,0.0,0.0,143.4,173.0,36.77,1,1,30,40,1,15,25,20,5,1,1
473,5713329937,Ride,0.0,61.17,360.0,0.0,0.0,0.0,110.9,134.0,61.15,1,1,50,35,1,10,15,20,5,5,5
474,5703513415,Walk,1.64,38.6,160.0,2.0,3.366,7.2,105.7,130.0,19.22,2,2,30,15,5,10,15,10,5,5,10
475,5703338747,Functional-Cardio Workout,0.0,26.28,244.0,0.0,0.0,0.0,126.8,180.0,26.27,1,1,20,25,1,10,30,15,5,1,1
476,5698020487,WeightTraining,0.0,29.75,138.0,0.0,0.0,0.0,98.2,126.0,29.75,1,1,20,15,1,5,10,15,5,1,1
477,5693357615,Functional-Cardio Workout,0.0,41.17,464.0,0.0,0.0,0.0,146.8,176.0,41.17,1,1,35,40,1,20,30,20,5,1,1
478,5686841946,Functional-Cardio Workout,0.0,22.15,257.0,0.0,0.0,0.0,142.1,176.0,22.13,1,1,15,25,1,15,30,15,5,1,1
479,5676518308,WeightTraining,0.0,53.3,194.0,0.0,0.0,0.0,90.2,110.0,53.3,1,1,0,15,1,5,10,20,5,1,1
480,5671778037,Functional-Cardio Workout,0.0,41.05,370.0,0.0,0.0,0.0,128.8,184.0,41.03,1,1,35,35,1,10,30,20,5,1,1
481,5664823642,Functional-Cardio Workout,0.0,38.27,383.0,0.0,0.0,0.0,133.8,172.0,38.25,1,1,30,35,1,15,25,20,5,1,1
482,5654185186,Functional-Cardio Workout,0.0,41.38,541.0,0.0,0.0,0.0,160.0,187.0,41.37,1,1,35,50,1,30,35,20,5,1,1
483,5638909524,Functional-Cardio Workout,0.0,40.12,445.0,0.0,0.0,0.0,143.1,187.0,40.12,1,1,35,40,1,15,35,20,5,1,1
484,5633806543,Functional-Cardio Workout,0.0,26.45,304.0,0.0,0.0,0.0,143.2,176.0,26.43,1,1,20,35,1,15,30,15,5,1,1
485,5565733254,Functional-Cardio Workout,0.0,34.33,370.0,0.0,0.0,0.0,140.4,171.0,5.71,6,1,25,35,1,15,25,5,35,1,1
486,5560058468,Functional-Cardio Workout,0.0,72.38,743.0,0.0,0.0,0.0,145.9,181.0,72.37,1,1,50,70,1,20,30,20,5,1,1
487,5554215757,Functional-Cardio Workout,0.0,43.4,299.0,0.0,0.0,0.0,120.3,173.0,43.38,1,1,35,25,1,10,25,20,5,1,1
488,5549420628,Functional-Cardio Workout,0.0,15.45,177.0,0.0,0.0,0.0,139.6,180.0,15.43,1,1,10,15,1,15,30,10,5,1,1
489,5545512088,Functional-Cardio Workout,0.0,28.3,303.0,0.0,0.0,0.0,136.4,166.0,28.3,1,1,20,35,1,15,25,15,5,1,1
490,5528088779,Functional-Cardio Workout,0.0,35.67,463.0,0.0,0.0,0.0,154.1,174.0,35.63,1,1,30,40,1,20,25,20,5,1,1
491,5525210690,WeightTraining,0.0,51.72,243.0,0.0,0.0,0.0,102.4,127.0,51.72,1,1,0,25,1,10,10,20,5,1,1
492,5519604289,Walk,2.23,50.15,180.0,20.0,3.3948,6.84,93.9,130.0,25.05,2,3,0,15,5,5,15,15,5,5,10
493,5519405861,Functional-Cardio Workout,0.0,63.7,671.0,0.0,0.0,0.0,141.8,174.0,63.7,1,1,50,60,1,15,25,20,5,1,1
